workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,condition,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
884,lc_lc,True,,,,lc_lc,,,f,,,,,,,,,0.0-4.1-1.1-2.1,,,,f,2311,blicket_images/purple_prism.jpg,,87526,,comprehension_quiz,13,image-keyboard-response,,
884,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.1-1.1-3.1,,,, ,1006,blicket_images/purple_prism_off.jpg,,88533,,comprehension_quiz,14,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-5.0,,,,,42233,,,130767,,,15,instructions,"[{'page_index': 0, 'viewing_time': 4664}, {'page_index': 1, 'viewing_time': 2448}, {'page_index': 2, 'viewing_time': 640}, {'page_index': 3, 'viewing_time': 1384}, {'page_index': 4, 'viewing_time': 568}, {'page_index': 5, 'viewing_time': 9456}, {'page_index': 6, 'viewing_time': 12512}, {'page_index': 7, 'viewing_time': 9168}, {'page_index': 8, 'viewing_time': 1393}]",
884,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-6.0,,,,j,7379,blicket_images/lc.jpg,,138150,,blicket,16,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-7.0,,,, ,1415,blicket_images/lc_on.jpg,,139566,,feedback,17,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-8.0,,,,f,5319,blicket_images/ds.jpg,,144887,,blicket,18,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-9.0,,,, ,1294,blicket_images/ds_off.jpg,,146183,,feedback,19,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-10.0,,,,f,3367,blicket_images/dc.jpg,,149551,,blicket,20,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-11.0,,,, ,975,blicket_images/dc_off.jpg,,150527,,feedback,21,image-keyboard-response,,
884,lc_lc,False,0,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-12.0,,,,j,1566,blicket_images/ls.jpg,,152094,,blicket,22,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-13.0,,,, ,967,blicket_images/ls_off.jpg,,153063,,feedback,23,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-14.0,,,,f,3599,blicket_images/ds.jpg,,156663,,blicket,24,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-15.0,,,, ,774,blicket_images/ds_off.jpg,,157438,,feedback,25,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-16.0,,,,f,1399,blicket_images/dc.jpg,,158840,,blicket,26,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-17.0,,,, ,574,blicket_images/dc_off.jpg,,159416,,feedback,27,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-18.0,,,,j,5967,blicket_images/lc.jpg,,165384,,blicket,28,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-19.0,,,, ,1271,blicket_images/lc_on.jpg,,166656,,feedback,29,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-20.0,,,,f,1439,blicket_images/ls.jpg,,168096,,blicket,30,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-21.0,,,, ,582,blicket_images/ls_off.jpg,,168680,,feedback,31,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-22.0,,,,f,2527,blicket_images/dc.jpg,,171207,,blicket,32,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-23.0,,,, ,631,blicket_images/dc_off.jpg,,171839,,feedback,33,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-24.0,,,,f,3482,blicket_images/ls.jpg,,175328,,blicket,34,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-25.0,,,, ,535,blicket_images/ls_off.jpg,,175864,,feedback,35,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-26.0,,,,j,1031,blicket_images/lc.jpg,,176896,,blicket,36,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-27.0,,,, ,671,blicket_images/lc_on.jpg,,177568,,feedback,37,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-28.0,,,,f,1583,blicket_images/dc.jpg,,179152,,blicket,38,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-29.0,,,, ,599,blicket_images/dc_off.jpg,,179752,,feedback,39,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-30.0,,,,f,3518,blicket_images/ls.jpg,,183272,,blicket,40,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-31.0,,,, ,623,blicket_images/ls_off.jpg,,183896,,feedback,41,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-32.0,,,,f,967,blicket_images/ds.jpg,,184864,,blicket,42,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-33.0,,,, ,383,blicket_images/ds_off.jpg,,185248,,feedback,43,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-34.0,,,,f,1167,blicket_images/ls.jpg,,186416,,blicket,44,image-keyboard-response,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-35.0,,,, ,386,blicket_images/ls_off.jpg,,186808,,feedback,45,image-keyboard-response,,
884,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-36.0,,,,j,3598,blicket_images/lc.jpg,,190407,,blicket,46,image-keyboard-response,,
884,lc_lc,False,0,,,lc_lc,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/ls.jpg,0.0-37.0,,,,ls,12079,"Which of these options shows the image from the last trial, that you just saw?",,202487,,pop_quiz,47,html-button-response,,
884,lc_lc,True,1,,,lc_lc,,,['lc'],,,,,,,,,0.0-38.0,,[0],,['lc'],10077,,,212568,,rule_question,48,survey-multi-select,,
884,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-39.0,,,,0,3606,"<p>Thank you for participating!</p>You answered 15 out of 16 trials correctly, and will recieve a $0.38 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,216176,,,49,html-button-response,,
884,lc_lc,,,41,0.375,lc_lc,,,,Non-Hispanic,,,,,Female,,,0.0-40.0,0.9375,,White,"{'age': '41', 'race': 'White', 'gender': 'Female', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",12887,,,229065,,exit_survey,50,survey-html-form,,
876,lc_lc,,,,,lc_lc,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,235,False,,0,preload,,
876,lc_lc,,,,,lc_lc,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,490,False,,1,preload,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-2.0,,,,,,,True,2669,,,2,fullscreen,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-3.0,,,,0,4054,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,6724,,,3,html-button-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-4.0-0.0,,,,,10487,,,17213,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 1207}, {'page_index': 1, 'viewing_time': 1847}, {'page_index': 2, 'viewing_time': 1657}, {'page_index': 3, 'viewing_time': 2328}, {'page_index': 4, 'viewing_time': 3448}]",
876,lc_lc,True,,,,lc_lc,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,8020,blicket_images/red_pyramid.jpg,,25238,,comprehension_quiz,5,image-keyboard-response,,
876,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,920,blicket_images/red_pyramid_on.jpg,,26161,,comprehension_quiz,6,image-keyboard-response,,
876,lc_lc,True,,,,lc_lc,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,4962,blicket_images/purple_prism.jpg,,31125,,comprehension_quiz,7,image-keyboard-response,,
876,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,852,blicket_images/purple_prism_off.jpg,,31980,,comprehension_quiz,8,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-5.0,,,,,23690,,,55670,,,9,instructions,"[{'page_index': 0, 'viewing_time': 3865}, {'page_index': 1, 'viewing_time': 1201}, {'page_index': 2, 'viewing_time': 551}, {'page_index': 3, 'viewing_time': 1160}, {'page_index': 4, 'viewing_time': 640}, {'page_index': 5, 'viewing_time': 6440}, {'page_index': 6, 'viewing_time': 4665}, {'page_index': 7, 'viewing_time': 4384}, {'page_index': 8, 'viewing_time': 784}]",
876,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-6.0,,,,j,2318,blicket_images/lc.jpg,,57991,,blicket,10,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-7.0,,,, ,893,blicket_images/lc_on.jpg,,58886,,feedback,11,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-8.0,,,,f,927,blicket_images/dc.jpg,,59816,,blicket,12,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-9.0,,,, ,764,blicket_images/dc_off.jpg,,60583,,feedback,13,image-keyboard-response,,
876,lc_lc,False,0,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-10.0,,,,j,921,blicket_images/ls.jpg,,61506,,blicket,14,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-11.0,,,, ,965,blicket_images/ls_off.jpg,,62474,,feedback,15,image-keyboard-response,,
876,lc_lc,False,0,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-12.0,,,,j,909,blicket_images/ds.jpg,,63384,,blicket,16,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-13.0,,,, ,907,blicket_images/ds_off.jpg,,64295,,feedback,17,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-14.0,,,,f,1304,blicket_images/ls.jpg,,65599,,blicket,18,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-15.0,,,, ,520,blicket_images/ls_off.jpg,,66119,,feedback,19,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-16.0,,,,f,824,blicket_images/ds.jpg,,66945,,blicket,20,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-17.0,,,, ,366,blicket_images/ds_off.jpg,,67312,,feedback,21,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-18.0,,,,f,819,blicket_images/dc.jpg,,68131,,blicket,22,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-19.0,,,, ,239,blicket_images/dc_off.jpg,,68370,,feedback,23,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-20.0,,,,f,775,blicket_images/ls.jpg,,69145,,blicket,24,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-21.0,,,, ,222,blicket_images/ls_off.jpg,,69369,,feedback,25,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-22.0,,,,j,753,blicket_images/lc.jpg,,70121,,blicket,26,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-23.0,,,, ,230,blicket_images/lc_on.jpg,,70353,,feedback,27,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-24.0,,,,f,728,blicket_images/ds.jpg,,71080,,blicket,28,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-25.0,,,, ,214,blicket_images/ds_off.jpg,,71296,,feedback,29,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-26.0,,,,j,952,blicket_images/lc.jpg,,72248,,blicket,30,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-27.0,,,, ,250,blicket_images/lc_on.jpg,,72499,,feedback,31,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-28.0,,,,f,558,blicket_images/ds.jpg,,73058,,blicket,32,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-29.0,,,, ,176,blicket_images/ds_off.jpg,,73235,,feedback,33,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-30.0,,,,j,658,blicket_images/lc.jpg,,73894,,blicket,34,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-31.0,,,, ,211,blicket_images/lc_on.jpg,,74106,,feedback,35,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-32.0,,,,f,875,blicket_images/dc.jpg,,74982,,blicket,36,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-33.0,,,, ,198,blicket_images/dc_off.jpg,,75179,,feedback,37,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-34.0,,,,f,601,blicket_images/ds.jpg,,75780,,blicket,38,image-keyboard-response,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-35.0,,,, ,226,blicket_images/ds_off.jpg,,76006,,feedback,39,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-36.0,,,,j,585,blicket_images/lc.jpg,,76592,,blicket,40,image-keyboard-response,,
876,lc_lc,True,1,,,lc_lc,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/lc.jpg,0.0-37.0,,,,lc,6902,"Which of these options shows the image from the last trial, that you just saw?",,83496,,pop_quiz,41,html-button-response,,
876,lc_lc,True,1,,,lc_lc,,,['lc'],,,,,,,,,0.0-38.0,,[0],,['lc'],4269,,,87768,,rule_question,42,survey-multi-select,,
876,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-39.0,,,,0,1895,"<p>Thank you for participating!</p>You answered 14 out of 16 trials correctly, and will recieve a $0.35 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,89664,,,43,html-button-response,,
876,lc_lc,,,31,0.35000000000000003,lc_lc,,,,Non-Hispanic,,,,"observation, no",Female,,,0.0-40.0,0.875,,White,"{'age': '31', 'race': 'White', 'gender': 'Female', 'feedback': 'observation, no', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",20527,,,110194,,exit_survey,44,survey-html-form,,
916,lc_lc,,,,,lc_lc,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,124,False,,0,preload,,
916,lc_lc,,,,,lc_lc,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,232,False,,1,preload,,
916,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-2.0,,,,,,,True,4451,,,2,fullscreen,,
916,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-3.0,,,,0,4821,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,9276,,,3,html-button-response,,
